2482 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
2483 ||| j e d e n ||| -1.0578809825 -0.0305823441092 -0.528953084116 -0.80893029766 -0.955155673521 0.0 -3.83995249867 ||| -0.704900
2483 ||| j e d e r ||| -0.552417253608 -3.72807972104 -0.912391972542 -0.617762257104 -5.65740657621 0.0 -4.17179968953 ||| -2.324683
2483 ||| j e d e s ||| -4.08517152025 -7.19012374601 -7.07294644924 -4.85187098127 -0.923848829844 0.0 -4.7176335156 ||| -4.859929
2484 ||| n o c h | n i c h t ||| -0.067699417674 -0.0563943771355 -0.115802770003 -0.0931185185224 -0.0625989221244 0.0 -3.20660225675 ||| -0.103006
2484 ||| n o n i g ||| -5.48697705379 -5.58408310574 -8.31937561677 -4.84344213005 -5.39418266592 0.0 -99.0 ||| -6.662964
2484 ||| n o c h | n i c h ||| -8.38300145435 -5.45688348328 -6.48763625226 -5.8391877189 -4.26945395165 0.0 -101.039793015 ||| -6.839777
2485 ||| j e t z t ||| -0.00113373498754 -0.102143715932 -0.00091307176888 -0.000544055139251 -0.00305483134818 -1.0 -2.60204151273 ||| -0.581896
2485 ||| j e t z t e n ||| -11.3582487488 -2.43952512795 -9.7690785643 -8.40551531216 -6.92694777886 0.0 -99.0 ||| -8.517215
2485 ||| j e t z t e ||| -13.5370305342 -7.27849662915 -8.27122141018 -8.7904911233 -6.9201681188 0.0 -99.0 ||| -9.696834
2486 ||| w a r t e n ||| -0.177087504736 -0.0411944463492 -0.410795464577 -0.277659894417 -0.0369335323722 0.0 -4.33358246088 ||| -0.221011
2486 ||| w a r t e ||| -1.86927464664 -3.5009200141 -1.10115423086 -1.44617881084 -3.4102576472 0.0 -3.83841139078 ||| -2.294146
2486 ||| w a r t e r ||| -8.06861704315 -6.28561941961 -9.98804155863 -5.55933848488 -9.40278441569 0.0 -99.0 ||| -8.598232
2487 ||| t i z i ||| -0.0298344288791 -0.0199613793825 -0.0228255480173 -0.0216452639145 -0.0123927170862 0.0 -4.2639477551 ||| -0.053090
2487 ||| t i z e ||| -7.35377644735 -5.1268538291 -6.63541834862 -5.44871742395 -5.33441338807 0.0 -99.0 ||| -6.717188
2487 ||| t i z i e ||| -7.13155833203 -7.67100199615 -5.77704844246 -4.70479729262 -7.88826819771 0.0 -99.0 ||| -7.371887
2488 ||| m u s s | i c h ||| -0.112812793994 -0.113706811272 -0.0248751558223 -0.0429694910338 -0.0843657319773 0.0 -3.28110917564 ||| -0.100184
2488 ||| m u s s | u h r ||| -6.51728766733 -4.97600546655 -6.78100418673 -5.26553503122 -5.27555936919 0.0 -6.74952195957 ||| -5.813349
2488 ||| m u s s | e i n ||| -7.79188095086 -5.14962680955 -7.31995019297 -4.66525248125 -4.40763898222 0.0 -7.16625345498 ||| -5.920244
2489 ||| d e i n e m ||| -0.0392152494648 -0.0352107226201 -0.0165722551892 -0.0111578004874 -0.0185403247032 -1.0 -3.88045361638 ||| -0.593999
2489 ||| d i m ||| -4.96175386475 -4.88470331285 -8.64649051405 -5.57063416637 -6.84036546637 0.0 -99.0 ||| -6.918141
2489 ||| d i e m ||| -4.62690139782 -4.81934314017 -7.15376495964 -7.31980474261 -10.4107116283 0.0 -99.0 ||| -7.603457
2490 ||| k o n k u r s ||| -0.0354678477905 -0.00193955279447 -0.270703939613 -0.0188795775351 -0.021480196974 0.0 -4.7176335156 ||| -0.104831
2490 ||| k o n k u r e s ||| -6.84871420782 -11.5607316322 -5.36924684706 -8.52354341716 -5.26345749058 0.0 -99.0 ||| -8.250491
2490 ||| k o n k u r s e ||| -6.09666610541 -11.2466770168 -9.8629423856 -6.9035394976 -8.49565461518 0.0 -99.0 ||| -9.258448
2491 ||| s i c h ||| -0.00805434186773 -0.00103187533577 -0.000484446686898 -0.0149537180674 -0.00257879488569 0.0 -2.92092040926 ||| -0.027176
2491 ||| s e i c h ||| -7.32044884145 -8.93329789368 -9.41738943035 -13.222590522 -7.27518614715 0.0 -4.17179968953 ||| -9.264854
2491 ||| s i c h e ||| -9.64462827887 -8.55651896057 -10.0134669632 -9.24606020325 -6.62625437373 0.0 -99.0 ||| -9.554738
2492 ||| g e i l ||| -0.00567952291754 -0.000581329677985 -0.00726055921187 -0.00727411738249 -0.00992637241508 0.0 -3.80290749669 ||| -0.034468
2492 ||| g e i l e ||| -5.24082413557 -8.39649129722 -5.08949422447 -5.19097229938 -6.69903803567 0.0 -4.38106277585 ||| -6.155994
2492 ||| g e h l ||| -11.5487190633 -11.5235953647 -9.67166883704 -8.86848210135 -10.6443459126 0.0 -99.0 ||| -11.188714
2493 ||| g e w e s e n ||| -0.00476794836375 -0.0102825599095 -0.00431045015287 -0.012309091635 -0.00800640827755 -1.0 -2.7313015759 ||| -0.569236
2493 ||| g e w e s e ||| -8.15852585763 -7.19467969036 -8.05351730338 -5.0744710814 -8.0638974116 -1.0 -99.0 ||| -8.587328
2493 ||| g e m e s e n ||| -8.24999520478 -6.82011517439 -8.78530361135 -9.07754395532 -7.98877169384 -1.0 -99.0 ||| -9.462656
2494 ||| e r s t e n ||| -1.03063319839 -0.455162452195 -0.673231889641 -0.33193455791 -0.590805724913 0.0 -4.17179968953 ||| -0.647425
2494 ||| e r s t e ||| -0.477960307149 -1.01919772689 -0.7173573862 -1.35589723019 -0.828317642921 0.0 -3.88045361638 ||| -0.908648
2494 ||| e r s t e r ||| -4.93469763739 -6.27804535822 -7.90967306364 -6.36455989078 -7.50679148937 0.0 -99.0 ||| -7.336105
2495 ||| v i d e o ||| -0.0281108669317 -0.0174301648833 -0.0502506357735 -0.0164891186928 -0.0359673054536 0.0 -4.17179968953 ||| -0.060721
2495 ||| v i d e o s ||| -8.56168710286 -5.95076860833 -5.4714742791 -9.66937273741 -7.29740188461 0.0 -99.0 ||| -8.127493
2495 ||| v i d e o n ||| -7.15158905326 -8.44006695498 -3.78294737249 -12.7151032887 -5.12493155918 0.0 -99.0 ||| -8.180280
2496 ||| p a s s i v e r ||| -0.75024201901 -0.0160031476841 -0.0203974254041 -1.95114920436 -0.0883032848904 0.0 -99.0 ||| -1.302571
2496 ||| p a s s i v e ||| -0.789706869332 -6.65841184076 -4.86676997812 -0.297285976777 -5.52812687638 -1.0 -5.09283283353 ||| -4.206950
2496 ||| p a s s i v e r e ||| -8.66390683244 -4.50208812072 -6.46296345126 -4.08911325341 -2.65771568431 0.0 -99.0 ||| -6.012509
2497 ||| v e r u c k t ||| -0.150739767225 -0.167188826113 -1.10741822242 -3.81544502639 -0.728375861575 0.0 -99.0 ||| -1.931186
2497 ||| e r u c k t ||| -10.892820046 -9.64650225504 -0.843815951337 -0.0650302249211 -0.946390590225 -1.0 -99.0 ||| -5.757222
2497 ||| v e r ü c k t ||| -2.25192762409 -7.94725684611 -10.6777397979 -6.12420087532 -8.07162060415 0.0 -99.0 ||| -7.751901
2498 ||| h a b e ||| -0.00184942997003 -0.00122428414771 -0.00654695771328 -0.0061923986627 -0.00508342205287 0.0 -2.34166046977 ||| -0.021620
2498 ||| h a b e n ||| -6.45842668898 -9.73416438867 -5.20659265434 -5.41866473959 -5.47272355722 0.0 -2.81408700347 ||| -6.479074
2498 ||| h a b ||| -9.05067376535 -9.66117879887 -12.1776646962 -7.51494956759 -7.96059522787 0.0 -99.0 ||| -10.010364
2499 ||| w i e s o ||| -0.0035041102687 -0.00259896946026 -0.00264135740256 -0.0011632662117 -0.0053599814772 0.0 -3.30794671178 ||| -0.027691
2499 ||| w i s o ||| -8.27773106467 -7.5759362953 -8.66033263436 -8.62587821441 -10.268001467 -1.0 -99.0 ||| -9.959886
2499 ||| w e i s o ||| -7.89728705772 -9.18853452389 -10.262120647 -10.3952326913 -8.68817448666 0.0 -99.0 ||| -10.023622
2500 ||| m i t ||| -0.000863528880164 -0.000853114514153 -0.000218145116456 -0.000842663936508 -0.000860861115642 0.0 -2.55418309569 ||| -0.019751
2500 ||| w i t ||| -9.07576496127 -9.87597496468 -10.4445412245 -8.02436662068 -8.43828826084 0.0 -99.0 ||| -9.909139
2500 ||| m e i t ||| -8.37822449339 -12.7343858113 -10.344637264 -10.5534050082 -13.0499306438 0.0 -99.0 ||| -11.749469
2501 ||| m e r c i ||| -0.0404769215634 -0.0104352532954 -0.0134152588428 -0.0549056582969 -0.0217675358669 0.0 -3.90958720446 ||| -0.057319
2501 ||| m e r c e ||| -5.2188491492 -9.4039084634 -6.62047987183 -6.48033366519 -7.47789898292 0.0 -99.0 ||| -7.777646
2501 ||| m e r c i e ||| -8.51676539167 -6.98748877104 -8.83639896394 -6.60416014517 -6.44506633281 0.0 -99.0 ||| -8.215328
2502 ||| j a ||| -0.000110331143239 -0.000426714088919 -0.000342503063637 -0.00166220281331 -0.00018402713095 0.0 -2.08641278744 ||| -0.016085
2502 ||| j o ||| -10.090564872 -8.00345386674 -12.6105752324 -7.36079157176 -9.68203357019 0.0 -99.0 ||| -10.286836
2502 ||| j a s ||| -12.3011000012 -10.9312664562 -9.85956440947 -8.987487048 -9.65379206506 0.0 -99.0 ||| -11.083994
2503 ||| # ||| -0.00597603856644 -0.00597436415201 -0.00290553336176 -0.00579331703598 -0.00304767760441 0.0 -3.50599363446 ||| -0.030852
2503 ||| 9 ||| -8.06678906795 -7.87929341541 -12.1228777691 -8.20390473888 -9.36956220124 0.0 -4.24143439531 ||| -9.160076
2503 ||| ' ||| -6.93049706593 -8.15646586919 -11.2501252718 -9.3804065293 -10.4497653417 0.0 -3.7076394856 ||| -9.261067
2504 ||| c h e e s e c a k e ||| -3.39412375283 -0.394033562717 -1.16135206508 -2.99792521945 -0.563036104331 0.0 -5.09283283353 ||| -1.740026
2504 ||| c h e e s e c a k e n ||| -3.63844739576 -3.30791296349 -0.778901896411 -4.10090138396 -1.19986064599 0.0 -99.0 ||| -3.342557
2504 ||| c h e e s e c a c k e ||| -3.65181130956 -4.57223606697 -7.0464519657 -5.74571914352 -5.11271654009 0.0 -99.0 ||| -5.963139
2505 ||| d e r ||| -0.581303744554 -0.626154296586 -0.984437586542 -2.15034711012 -0.998472835096 0.0 -2.18047758192 ||| -1.084383
2505 ||| d a n n ||| -1.05755948007 -1.19315925924 -2.33394974403 -0.558381333147 -0.744356698966 -1.0 -2.47111827135 ||| -1.736844
2505 ||| d e n ||| -2.72793619948 -2.42962054727 -0.796844017013 -2.09058091298 -2.11062770113 0.0 -2.40422480926 ||| -2.049029
2506 ||| h a h a ||| -0.000545133361146 -0.000523077460376 -0.000279962410457 -0.000608371430241 -0.000396559385322 0.0 -2.46673563123 ||| -0.018843
2506 ||| h a h e ||| -9.95374819004 -9.54969683217 -8.73458755905 -8.90538065115 -11.4479144677 0.0 -99.0 ||| -10.455618
2506 ||| h a h a s ||| -9.85603598372 -9.55005436576 -10.8388827049 -12.8999053156 -9.05052583979 0.0 -99.0 ||| -11.176433
2507 ||| o h | m y | g o d ||| -3.20038413177 -2.17944904635 -2.77518278373 -0.531662373661 -2.32708451522 -1.0 -4.68149667233 ||| -2.778578
2507 ||| o h | m e i n | g o t t ||| -0.784503405497 -3.02966822458 -0.785334648377 -2.21949981535 -11.0371248268 -2.0 -4.03020649403 ||| -4.683159
2507 ||| u m g ||| -3.37042243126 -4.3476611379 -7.28477805401 -6.55823674476 -6.22080146633 0.0 -99.0 ||| -6.293732
2508 ||| a b e r ||| -0.00295266872775 -0.00113383145709 -0.00740194884048 -0.000507717000439 -0.012643715805 0.0 -2.27136832476 ||| -0.021845
2508 ||| a b r ||| -8.92283799858 -8.61780001435 -5.0185900284 -10.3331441774 -4.57537972661 0.0 -99.0 ||| -8.230902
2508 ||| a b ||| -7.1529207864 -7.93073051516 -9.22177686809 -12.0314044762 -8.76498759511 -1.0 -3.2858016789 ||| -9.585795
2509 ||| w a n n ||| -0.0409626593327 -0.492788704713 -1.69440296342 -0.0871041309985 -0.291404648664 0.0 -3.35543638468 ||| -0.546324
2509 ||| w e n n ||| -3.89562048145 -1.02511983718 -0.370564638483 -2.67060552739 -1.49373129675 0.0 -2.69835242629 ||| -1.911226
2509 ||| w a n ||| -6.58040904343 -6.06638247872 -5.41213702923 -7.31408746173 -4.69788798885 0.0 -99.0 ||| -6.751533
2510 ||| m i r ||| -1.08799797333 -0.0429497486425 -0.102525244197 -0.392154183415 -0.315487023664 0.0 -2.39257522672 ||| -0.406043
2510 ||| w i r ||| -1.02603140649 -3.46421256294 -3.01357380539 -1.17281304726 -1.50130240477 0.0 -2.58448551595 ||| -2.054836
2510 ||| m a n ||| -1.27652720089 -5.02647941762 -3.27908129716 -5.9218736467 -3.26858937117 0.0 -2.7803028971 ||| -3.775218
2511 ||| m u s s ||| -0.000351537271852 -0.000344091727161 -0.00114964840939 -0.00129902989389 -0.00484991123806 -1.0 -3.00393053889 ||| -0.564930
2511 ||| m u s s e ||| -8.60301240563 -10.2832264113 -10.1624413065 -9.97289523315 -8.66385009936 0.0 -99.0 ||| -10.274437
2511 ||| w u s s ||| -12.3558248233 -11.380133032 -11.5712522197 -7.82910760203 -7.00400546768 -1.0 -99.0 ||| -11.306375
2512 ||| m e i n ||| -0.471603243687 -1.52548434999 -0.140548949427 -0.275481121624 -0.0514080469754 0.0 -3.1862424016 ||| -0.516636
2512 ||| m e i n e n ||| -1.4021950657 -2.14388387434 -2.20871519609 -1.78108610718 -3.7360936093 -1.0 -3.58434870839 ||| -2.822049
2512 ||| m i n u t e n ||| -2.50017557266 -0.458728413223 -4.28813135986 -2.82029450009 -4.60944714599 -1.0 -3.7076394856 ||| -3.503928
2513 ||| i s t ||| -8.43139007622e-05 -0.000231046109627 -5.98326667376e-05 -0.000425410678429 -6.1032537983e-05 -1.0 -1.99534249306 ||| -0.555992
2513 ||| e i s t ||| -10.4647659803 -11.972140592 -11.9274845531 -8.64383341247 -13.6248554368 0.0 -99.0 ||| -12.063968
2513 ||| i n s t ||| -10.1234266945 -9.038919438 -13.7031627859 -12.9360774991 -14.4386918155 0.0 -99.0 ||| -12.785408
2514 ||| k l a r ||| -0.00123185106841 -0.00314549672067 -0.00634460898737 -0.00609054016411 -0.00323583013904 0.0 -3.62955549359 ||| -0.031043
2514 ||| k l a r e ||| -9.25245882252 -7.80653518867 -8.04314591181 -6.15457792908 -7.80112933503 0.0 -99.0 ||| -8.548921
2514 ||| k l a r n ||| -10.6547339558 -11.2435316613 -10.1316711303 -7.44873679842 -7.60542977251 0.0 -99.0 ||| -10.154173
2515 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
2515 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
2515 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
2516 ||| h a b e ||| -0.0285445183707 -0.0131303623738 -0.0394414594494 -0.0535203263701 -0.0411313892899 -1.0 -2.34166046977 ||| -0.593552
2516 ||| h a b e n ||| -3.64906787551 -4.71952998393 -3.33100176516 -3.01792408711 -3.2579723382 -1.0 -2.81408700347 ||| -4.157017
2516 ||| h e i m ||| -8.91582819618 -6.69130146206 -6.90931267425 -6.83185249141 -8.97459106732 -1.0 -3.328989923 ||| -8.230329
2517 ||| h a b e ||| -0.0285445183707 -0.0131303623738 -0.0394414594494 -0.0535203263701 -0.0411313892899 -1.0 -2.34166046977 ||| -0.593552
2517 ||| h a b e n ||| -3.64906787551 -4.71952998393 -3.33100176516 -3.01792408711 -3.2579723382 -1.0 -2.81408700347 ||| -4.157017
2517 ||| h e i m ||| -8.91582819618 -6.69130146206 -6.90931267425 -6.83185249141 -8.97459106732 -1.0 -3.328989923 ||| -8.230329
2518 ||| d u ||| -0.0138581517094 -0.0009084444413 -0.00256078895128 -0.00107250003325 -0.00208614980024 0.0 -2.34213542938 ||| -0.021541
2518 ||| d i c h ||| -5.10576427704 -8.81477900145 -6.63828179935 -10.639549284 -11.0662821656 -1.0 -2.8352317214 ||| -9.015006
2518 ||| d u n ||| -10.054951927 -7.8327462355 -8.93839599664 -8.85861110481 -7.98613964762 0.0 -99.0 ||| -9.471521
2519 ||| v o n ||| -0.711662698111 -2.78730197933 -0.00336994309471 -0.00357361445363 -0.010059625658 0.0 -2.76252958179 ||| -0.723769
2519 ||| v o r ||| -0.731648606216 -7.84074403895 -6.97737009745 -7.67139064284 -5.1241147815 0.0 -3.18679389358 ||| -5.692789
2519 ||| w o ||| -11.4388058118 -0.418519732626 -8.95220236044 -10.4013357933 -9.54375620377 0.0 -2.83776435256 ||| -8.172060
2520 ||| b a s c h t e l n ||| -1.2827817941 -2.62368362064 -1.49969818787 -8.33591293328 -0.0942473383408 0.0 -99.0 ||| -3.504617
2520 ||| b a s t e l n ||| -5.47103048963 -0.521122671178 -5.75388189617 -1.13897229663 -3.11548569724 -1.0 -99.0 ||| -4.478409
2520 ||| b a s c h t e l ||| -4.51649475454 -6.37123030633 -0.605257471275 -9.14105916939 -4.77034223334 0.0 -99.0 ||| -5.818229
2521 ||| w ü r d e | i c h ||| -0.353307218675 -0.00941374858515 -0.607853771832 -0.73830892311 -0.466362351337 -1.0 -3.61037361622 ||| -1.002897
2521 ||| w ü r d e ||| -1.61101064193 -5.22492189436 -0.829725271149 -0.681447065277 -1.02383112106 0.0 -3.16552209854 ||| -1.897764
2521 ||| w ü r e | i c h ||| -4.87947556638 -12.1917893549 -6.68373503551 -12.2832679387 -6.09806404327 0.0 -101.264742859 ||| -9.181486
2522 ||| i m ||| -0.00386032489618 -0.00450990982192 -0.00344818341701 -0.00934975528886 -0.00110383651539 0.0 -2.79729542136 ||| -0.025289
2522 ||| a m ||| -6.41595521483 -9.89263307184 -7.22569560752 -8.15894103257 -7.91999246426 0.0 -2.32543507218 ||| -7.939963
2522 ||| e i n e m ||| -8.2703354397 -10.1787931049 -7.09299471603 -7.30199951848 -12.942708249 -1.0 -3.37161066942 ||| -9.723436
2523 ||| o d e r ||| -0.00345563340422 -0.00148242148069 -0.00329311491797 -0.001142860057 -0.00221007158538 0.0 -2.64182069898 ||| -0.021993
2523 ||| a d e r ||| -11.2643789134 -11.1742966803 -7.11567265026 -10.0326257193 -7.71937459766 0.0 -99.0 ||| -10.198622
2523 ||| o n d e r ||| -8.67556664161 -10.0448805228 -10.9621139941 -9.43332824444 -9.27910470073 0.0 -99.0 ||| -10.416351
2524 ||| d a s s | d u ||| -0.0154822015774 -0.554240959152 -0.0227048919671 -0.0548782795195 -0.0109958461764 0.0 -3.66328799166 ||| -0.158945
2524 ||| d a s ||| -6.14583694957 -4.86713682224 -8.17626641041 -7.05436931689 -7.00947478351 -1.0 -1.89194909483 ||| -7.205666
2524 ||| d a s s | d i e ||| -9.12762963192 -0.935297002632 -13.6121199575 -9.36367785999 -6.60221865356 0.0 -6.73287181556 ||| -7.978335
2525 ||| u n d ||| -0.000185145801183 -0.000220390798834 -8.19192318577e-05 -0.000174756379353 -0.00014177997911 0.0 -2.08033153415 ||| -0.015655
2525 ||| u n d e ||| -10.8442853032 -9.77584535355 -13.0429107633 -8.82646341303 -9.66344364697 0.0 -99.0 ||| -11.167942
2525 ||| u r d ||| -9.62698711711 -10.7787783524 -11.3596548253 -17.2617123578 -11.1129569435 0.0 -99.0 ||| -12.765370
2526 ||| g u t ||| -0.00338470329692 -0.0163631182111 -0.00863820604645 -0.00921209622654 -0.00612908692517 -1.0 -2.65932157636 ||| -0.569510
2526 ||| g u t e ||| -6.13632937162 -4.17729380513 -4.98962577532 -4.71611971295 -5.18890334896 0.0 -3.43963769078 ||| -5.067273
2526 ||| g u t e n ||| -6.94589372533 -8.02079994246 -8.00555291302 -9.59747402634 -8.239249401 0.0 -3.62955549359 ||| -8.188827
2527 ||| m e i n s t ||| -0.00590638742552 -0.0081757189838 -0.0211232368557 -0.0182004742703 -0.0066418687033 -1.0 -3.54340556264 ||| -0.579359
2527 ||| m e i n e s t ||| -7.57669046606 -6.85174925006 -4.51364369316 -7.07616354412 -9.54208179743 0.0 -99.0 ||| -7.849418
2527 ||| m e i n a s t ||| -10.8457205104 -8.22637379995 -7.91142714287 -6.67361848393 -9.38994385599 0.0 -99.0 ||| -9.346769
2528 ||| a l s ||| -0.000505677247672 -0.00354939247277 -0.00158931493088 -0.00129471600497 -0.00231083441409 0.0 -3.0835993886 ||| -0.024817
2528 ||| a l e s ||| -10.6137181914 -6.81037669812 -11.4329757668 -10.1909189756 -7.01967348672 0.0 -99.0 ||| -9.950885
2528 ||| a l s e ||| -9.12377693831 -8.74432165993 -9.77163450453 -10.3064815979 -8.37531804977 0.0 -99.0 ||| -10.001659
2529 ||| m i t | d e m ||| -0.00740026422198 -0.00177021980445 -0.00182459491963 -0.00511521413448 -0.0142174892162 0.0 -2.91822103166 ||| -0.027800
2529 ||| m i t | d i e m ||| -12.1392200672 -7.93333294894 -7.78136591171 -12.035622101 -7.02370285155 0.0 -101.18366909 ||| -10.136265
2529 ||| w i t | d e m ||| -11.9735938417 -12.0025732816 -9.12785131516 -8.09630682903 -8.36106393379 0.0 -102.101074398 ||| -10.672727
2530 ||| ? ||| -2.5264825803e-05 -0.000212604813889 -0.000126855639982 -0.000902844315766 -0.000208371255006 0.0 -1.9644125998 ||| -0.014926
2530 ||| ' ||| -15.0282229996 -14.0152425606 -12.0649795227 -11.3778622645 -10.570009171 0.0 -3.7076394856 ||| -12.638878
2530 ||| % ||| -13.1239410091 -15.1226737511 -11.2402767965 -13.3145294633 -11.1360856346 0.0 -3.768776685 ||| -12.815571
2531 ||| h a t ||| -0.000578539445218 -0.000559738637909 -0.00389297939696 -0.00135015948717 -0.000990499835999 0.0 -2.57784897089 ||| -0.020674
2531 ||| h ä t t e ||| -9.59224685742 -10.6908205017 -6.85859427821 -8.49133421341 -9.50031713518 0.0 -3.30260547996 ||| -9.051260
2531 ||| h e t ||| -8.81970614088 -9.78449931946 -6.76186276515 -11.4023294517 -8.35204421353 0.0 -99.0 ||| -9.761440
2532 ||| m i t | e i n e m ||| -0.0511783965262 -0.0796537274997 -0.124465950442 -0.055681810253 -0.131666676087 0.0 -4.42792990338 ||| -0.121509
2532 ||| m i t | e i n ||| -7.23653794364 -5.66542133129 -4.82044931666 -9.337398399 -3.74373074756 -1.0 -7.21810091287 ||| -6.755426
2532 ||| m i t | d e n ||| -10.7005491113 -5.84514677748 -4.64070815686 -6.8108517127 -4.79633482213 -1.0 -6.98474019393 ||| -7.151698
2533 ||| d a r a u f ||| -2.09082297695 -0.0324884894788 -0.153270088816 -1.67042906452 -0.969573661461 0.0 -3.72369128466 ||| -1.011051
2533 ||| d r a u f ||| -0.13555480409 -3.59341554256 -2.10146774943 -0.278518938462 -0.488713270156 0.0 -3.80290749669 ||| -1.347858
2533 ||| d e r a u f ||| -7.90831794847 -6.81972470946 -5.12100924977 -7.61839226691 -7.1203963752 0.0 -99.0 ||| -7.654920
2534 ||| k o m m e ||| -0.109729926558 -0.00263342455752 -0.0197016611764 -0.00699188169868 -0.0149090404486 0.0 -3.49415427446 ||| -0.056818
2534 ||| k a u m ||| -3.96503562731 -6.86066693158 -5.92048877288 -6.83171832042 -5.24265974955 0.0 -4.54191854596 ||| -5.797942
2534 ||| k o m m e n ||| -2.55231825044 -8.75390836005 -8.37328372648 -7.53795340723 -8.0690173156 0.0 -3.34513872862 ||| -7.082211
2535 ||| d i c h ||| -2.12536040566 -0.0461341375995 -0.125511944049 -1.20833954043 -0.347532807013 -1.0 -2.8352317214 ||| -1.332651
2535 ||| d i e ||| -0.18455132712 -3.2692084401 -2.34108120019 -0.481997657607 -1.48656436344 0.0 -2.08469669521 ||| -1.568207
2535 ||| d i ||| -5.54032596931 -6.73186563768 -4.57248797263 -4.04446259182 -3.24447381032 0.0 -4.38106277585 ||| -4.859353
2536 ||| m i c h ||| -0.0221176146493 -0.0081327640664 -0.0478184982383 -0.0227486030296 -0.0893726148827 -1.0 -2.47310394794 ||| -0.597416
2536 ||| m e i n ||| -4.6647836721 -5.19782225026 -3.69610732405 -4.7559627057 -2.91597478664 -1.0 -3.1862424016 ||| -4.810819
2536 ||| m i r ||| -5.35699279871 -7.87870192956 -6.43418553875 -6.20421448415 -4.06937508838 0.0 -2.39257522672 ||| -6.006514
2537 ||| t r a i n i n g ||| -0.0078935924688 -0.0322595606627 -0.0228679302376 -0.0315686171151 -0.179946043483 0.0 -4.09582260251 ||| -0.085413
2537 ||| t r e i n i n g ||| -6.3033923766 -5.61800304584 -8.04638292961 -9.1297470918 -5.60294785867 0.0 -99.0 ||| -7.677447
2537 ||| t r a i n i n g e ||| -7.8046015433 -6.70926914188 -8.61405344696 -6.60503243525 -5.99471598313 0.0 -99.0 ||| -7.882887
2538 ||| . ||| -0.00021175522605 -7.7845644823e-05 -0.000114239166332 -9.76524601165e-05 -9.19620861363e-05 0.0 -2.04018464684 ||| -0.015314
2538 ||| ! ||| -12.8245624616 -12.7104769375 -10.8908066788 -11.7124692125 -11.1372427421 0.0 -2.41002061963 ||| -11.873061
2538 ||| . n ||| -14.7069164527 -13.9910413069 -12.0198935122 -10.3819563858 -11.7717840618 -1.0 -99.0 ||| -13.852628
2539 ||| , ||| -6.36291671146e-05 -0.000147445387716 -0.000118827808051 -0.00016474714511 -0.000125656618419 0.0 -1.77467158437 ||| -0.013342
2539 ||| " ||| -12.2934035528 -10.7888453268 -12.4416973056 -13.7195698269 -10.6356483967 0.0 -2.76575449109 ||| -11.996432
2539 ||| ( ||| -12.167104132 -12.1034895416 -14.3555217651 -11.8772027299 -11.44741763 0.0 -3.13273051381 ||| -12.413480
2540 ||| m ü d e ||| -0.0173423182497 -0.0091347329804 -0.101766801595 -0.0160355929592 -0.0211386451877 0.0 -4.17179968953 ||| -0.064155
2540 ||| m ü d e n ||| -6.5951814968 -5.38703609887 -5.10451210095 -7.54795091981 -5.6163301082 0.0 -99.0 ||| -6.787554
2540 ||| m ü s s e n ||| -11.690064711 -6.78825161536 -2.59379812537 -9.25199917838 -6.42028615162 0.0 -3.36030039191 ||| -7.373907
2541 ||| m u s s t ||| -0.016590074655 -0.00599103841051 -0.000370380728042 -0.00257461099279 -0.00294937673759 -1.0 -3.38909226656 ||| -0.571895
2541 ||| w u s s t ||| -10.7691209364 -9.96812502296 -11.5596374487 -7.58053002709 -6.64850143177 -1.0 -99.0 ||| -10.583493
2541 ||| m u s s c h ||| -13.1878966411 -6.39993914602 -9.04961211827 -12.1866658505 -9.18408940151 0.0 -99.0 ||| -10.738993
2542 ||| e a s y ||| -0.00158387456028 -0.00834477358734 -0.0268722378945 -0.0027770181669 -0.00391468881873 0.0 -3.36881950498 ||| -0.033789
2542 ||| n a s y ||| -10.164840861 -10.2324078849 -7.77972059855 -7.05249209032 -9.23382501874 0.0 -99.0 ||| -9.630009
2542 ||| e a n s y ||| -7.16284127213 -11.0950367225 -8.77838796837 -11.8771054285 -12.4496440844 0.0 -99.0 ||| -11.009955
2543 ||| d u ||| -0.0138581517094 -0.0009084444413 -0.00256078895128 -0.00107250003325 -0.00208614980024 0.0 -2.34213542938 ||| -0.021541
2543 ||| d i c h ||| -5.10576427704 -8.81477900145 -6.63828179935 -10.639549284 -11.0662821656 -1.0 -2.8352317214 ||| -9.015006
2543 ||| d u n ||| -10.054951927 -7.8327462355 -8.93839599664 -8.85861110481 -7.98613964762 0.0 -99.0 ||| -9.471521
2544 ||| n i c h t ||| -0.000915604440562 -0.000717190984922 -0.000779378971225 -0.00168635424884 -0.001078541836 0.0 -2.03725638986 ||| -0.016209
2544 ||| n i c h t s ||| -7.55312480494 -10.8583407093 -9.09550931079 -7.81008100407 -8.37763739062 -1.0 -3.01542276144 ||| -9.302356
